t_s,I_A,voltage_V,V_pos_V,V_neg_V,sum_residual_mV,T_degC,soc,seg_id,seg_type
44.0,-10.0,3.792160384389891,3.80284374268949,0.0105513924086953,-0.1319658909038068,26.20635264838157,0.22444444444444445,1,anode_hold
45.0,-10.0,3.794060602920209,3.803810443358715,0.0095031172141355,-0.246723224371248,26.236619026589405,0.225,1,anode_hold
46.0,-10.0,3.7964064316030304,3.804425984957844,0.0082684972762435,0.2489439214294897,26.267003133882497,0.2255555555555555,1,anode_hold
47.0,-10.0,3.798106744423936,3.8055188102305206,0.0072910772264213,-0.1209885801638499,26.29745492693553,0.22611111111111104,1,anode_hold
48.0,-10.0,3.799819634435669,3.805806686113317,0.0065394630554897,0.5524113778423434,26.327970893605865,0.22666666666666668,1,anode_hold
49.0,-10.0,3.801891073396052,3.8068421721203127,0.0051223425965056,0.1712438722445419,26.35858738480945,0.22722222222222221,1,anode_hold
50.0,-10.0,3.8032401843273664,3.8075115617521225,0.0041967933465587,-0.0745840781974926,26.389271378390124,0.22777777777777772,1,anode_hold
51.0,-10.0,3.8047459192670186,3.808440362267056,0.0034977808189157,-0.1966621811222424,26.420020215406137,0.22833333333333328,1,anode_hold
52.0,-10.0,3.8069345462185455,3.809070546903935,0.0024372576858487,0.301257000459465,26.45083814770012,0.2288888888888889,1,anode_hold
53.0,-10.0,3.808698995073335,3.810489592790905,0.0017089111199624,-0.0816865976078773,26.48171982885013,0.22944444444444445,1,anode_hold
54.0,-10.0,3.8101990110040513,3.810881444883551,-0.0004587567447172,-1.1411906242169143,26.51267381851381,0.23,1,anode_hold
54.18216829098896,-10.0,3.810345429983689,3.811009700592018,0.0002374645686417,-0.4268060396879214,26.51831270733328,0.23010120460610495,1,anode_hold
