t_s,I_A,voltage_V,V_pos_V,V_neg_V,sum_residual_mV,T_degC,soc,seg_id,seg_type
77.0,-5.0,3.6815313612627314,3.7624284723194377,0.0818993395664736,1.0022285097672778,25.6605735370089,0.22138888888888889,1,anode_hold
78.0,-5.0,3.681590715383346,3.7633270990295,0.0817049842604782,-0.0313993856759786,25.669585028128573,0.22166666666666668,1,anode_hold
79.0,-5.0,3.682065551874633,3.762752488208299,0.081428578137724,0.741641804058446,25.678596460230544,0.22194444444444444,1,anode_hold
80.0,-5.0,3.6823016240097455,3.7636108307203786,0.0815410950336972,0.2318883230643109,25.68760769505415,0.2222222222222222,1,anode_hold
81.0,-5.0,3.682591455043291,3.763431969540075,0.0809361126594387,0.0955981626544755,25.69661812110107,0.2225,1,anode_hold
82.0,-5.0,3.6834662658152726,3.764021913853416,0.0810138898412658,0.4582418031229274,25.70562745052964,0.22277777777777777,1,anode_hold
83.0,-5.0,3.6835563470059793,3.764364876033845,0.0808092062881038,0.0006772602381133,25.71463584319955,0.22305555555555556,1,anode_hold
84.0,-5.0,3.683749123270225,3.763666942808503,0.0803131777010081,0.3953581627307301,25.723641714601047,0.22333333333333333,1,anode_hold
85.0,-5.0,3.684326426479788,3.764614984778932,0.0802385398103923,-0.0500184887521903,25.73264642677268,0.22361111111111112,1,anode_hold
86.0,-5.0,3.6844868593982105,3.764708329679925,0.0796464570639161,-0.5750132177984035,25.74164850358004,0.2238888888888889,1,anode_hold
87.0,-5.0,3.685217594979404,3.7646770762656736,0.0797616571225413,0.3021758362717897,25.750648321956803,0.22416666666666668,1,anode_hold
88.0,-5.0,3.685908236761256,3.7651266514237776,0.0795084456603356,0.2900309978137727,25.75964661886679,0.22444444444444445,1,anode_hold
89.0,-5.0,3.685757617842133,3.765052922448844,0.0791613597231343,-0.1339448835766532,25.7686413716235,0.2247222222222222,1,anode_hold
90.0,-5.0,3.686885412311704,3.765432256978425,0.0788128608201143,0.2660161533931671,25.777634693378417,0.225,1,anode_hold
91.0,-5.0,3.6867230417213377,3.76527158840138,0.0789704393337643,0.4218926537218337,25.78662514967178,0.22527777777777777,1,anode_hold
92.0,-5.0,3.687437838775018,3.766021352428706,0.0783724739238952,-0.2110397297929722,25.795614606643223,0.22555555555555556,1,anode_hold
93.0,-5.0,3.687616454292789,3.766155336195273,0.0788070631801102,0.2681812776264003,25.804600547672116,0.22583333333333333,1,anode_hold
94.0,-5.0,3.688275398370768,3.766394577689259,0.0782349700429221,0.1157907244313527,25.81358583680373,0.22611111111111112,1,anode_hold
95.0,-5.0,3.688825714987968,3.766162679604416,0.0777929921488137,0.4560275323659546,25.822567111640453,0.2263888888888889,1,anode_hold
96.0,-5.0,3.689144556712594,3.767108504961164,0.0771185313028249,-0.8454169457445815,25.831547097500717,0.22666666666666668,1,anode_hold
97.0,-5.0,3.689511150126405,3.767338699608229,0.0773067861060368,-0.5207633757873253,25.840523531176583,0.22694444444444445,1,anode_hold
98.0,-5.0,3.68995480828237,3.766901308417663,0.0768290629849639,-0.1174371503287474,25.849497762775982,0.22722222222222221,1,anode_hold
99.0,-5.0,3.690331139530479,3.7669869989743487,0.076579629933991,-0.0762295098786225,25.85846859036093,0.2275,1,anode_hold
100.0,-5.0,3.6905109611143057,3.7671734373634793,0.0760044546593822,-0.6580215897913355,25.86743610115172,0.22777777777777777,1,anode_hold
101.0,-5.0,3.691293879943213,3.767687044309503,0.0762990542438939,-0.0941101223967955,25.87640054227651,0.22805555555555557,1,anode_hold
102.0,-5.0,3.6918678973224575,3.767970366999699,0.0760051489467847,-0.0973207304570955,25.88535959404814,0.22833333333333333,1,anode_hold
103.0,-5.0,3.692386073976477,3.767612073212864,0.07560493718648,0.378937950093583,25.89431569116392,0.22861111111111113,1,anode_hold
104.0,-5.0,3.692670190717491,3.767402653157719,0.0753584112598861,0.625948819658273,25.90326953578518,0.2288888888888889,1,anode_hold
105.0,-5.0,3.693562729956541,3.768329323913362,0.0753046790479859,0.5380850911644863,25.912214982825905,0.22916666666666669,1,anode_hold
106.0,-5.0,3.693270602591272,3.768354988918714,0.0748166137113089,-0.2677726161328664,25.92116042986663,0.22944444444444445,1,anode_hold
107.0,-5.0,3.693392526799597,3.7685932601052863,0.07486782207698,-0.332911228709154,25.93009720327412,0.22972222222222222,1,anode_hold
108.0,-5.0,3.6944467688165328,3.768871244312154,0.0752647951307106,0.8403196350896813,25.93903148885677,0.23,1,anode_hold
109.0,-5.0,3.69393157437405,3.768551501588061,0.0744694545241829,-0.1504726898282626,25.94796193641376,0.23027777777777778,1,anode_hold
110.0,-5.0,3.6949055858673705,3.769079396076184,0.0751601131639124,0.9863029550989388,25.956885022986413,0.23055555555555557,1,anode_hold
111.0,-5.0,3.69470063173685,3.769141716695784,0.0738658794218851,-0.5752055370487064,25.96580626792638,0.23083333333333333,1,anode_hold
112.0,-5.0,3.69547933250329,3.7695171765371702,0.0743801390838038,0.3422950499230026,25.974718537525952,0.23111111111111113,1,anode_hold
113.0,-5.0,3.695168503818581,3.7699439680249336,0.0741645832893481,-0.6108809170046747,25.983630807125525,0.2313888888888889,1,anode_hold
114.0,-5.0,3.696431646450199,3.769746615746135,0.0739566104516166,0.6416411556804391,25.992532311124325,0.2316666666666667,1,anode_hold
115.0,-5.0,3.696517268902274,3.7696582171390696,0.0735487197195401,0.4077714827444012,26.001433791351964,0.2319444444444444,1,anode_hold
116.0,-5.0,3.6966875310478993,3.770465300738367,0.0726539878436213,-1.1237818468461391,26.010325302040577,0.23222222222222222,1,anode_hold
117.0,-5.0,3.6978966148995247,3.770473845143123,0.0732349852163394,0.6577549727406762,26.019214702951068,0.2325,1,anode_hold
118.0,-5.0,3.698037713634725,3.7703685640152633,0.0729679033804375,0.6370529998993568,26.028102846295308,0.2327777777777778,1,anode_hold
119.0,-5.0,3.698234549742045,3.7700539891048654,0.0724166043646236,0.5971650018032904,26.03697862043204,0.23305555555555557,1,anode_hold
120.0,-5.0,3.6984098745363903,3.7705035527286,0.0714537375842902,-0.6399406079200531,26.04585439456877,0.23333333333333334,1,anode_hold
121.0,-5.0,3.699026952966893,3.770980010662625,0.0722448842144586,0.2918265187270563,26.054724492698025,0.23361111111111113,1,anode_hold
122.0,-5.0,3.699386096325203,3.771268604400974,0.0714167512083428,-0.465756867427558,26.063584466493964,0.2338888888888889,1,anode_hold
123.0,-5.0,3.700039564565168,3.771108377730423,0.0713901915554573,0.3213783902018541,26.07243800975772,0.2341666666666667,1,anode_hold
124.0,-5.0,3.70044439040852,3.771564173328763,0.0716265751356448,0.5067922154018412,26.081288495806984,0.23444444444444446,1,anode_hold
125.0,-5.0,3.7003752957539815,3.7714027059131943,0.0714445685303644,0.4171583711514159,26.090128980314255,0.23472222222222217,1,anode_hold
126.0,-5.0,3.700778704511627,3.771627999355061,0.070955305383129,0.1060105396955002,26.09896544249909,0.23499999999999996,1,anode_hold
127.0,-5.0,3.701145877247273,3.772076204631015,0.0704707958454278,-0.4595315383140175,26.10779323224371,0.23527777777777772,1,anode_hold
128.0,-5.0,3.7012626828374806,3.771992997786666,0.0709470480517347,0.2167331025493268,26.116621021988333,0.23555555555555552,1,anode_hold
129.0,-5.0,3.701851986712243,3.7722765854027465,0.0705792409639254,0.1546422734222119,26.12544881173295,0.23583333333333328,1,anode_hold
130.0,-5.0,3.702363963963161,3.772655595004247,0.069981714147711,-0.3099168933751173,26.1342583009444,0.23611111111111105,1,anode_hold
131.0,-5.0,3.702961211596437,3.7728891550097297,0.0695334214633156,-0.3945219499774666,26.14306686600065,0.23638888888888884,1,anode_hold
132.0,-5.0,3.703512853067658,3.7725265678336646,0.0697016415605208,0.6879267945150147,26.15187426170466,0.23666666666666664,1,anode_hold
133.0,-5.0,3.703245957074629,3.772783109803157,0.0689925109417356,-0.5446417867918107,26.160663495836623,0.2369444444444444,1,anode_hold
134.0,-5.0,3.704025475414509,3.772614359418963,0.0697128869354999,1.1240029310459754,26.169452729968587,0.23722222222222217,1,anode_hold
135.0,-5.0,3.7040990514498304,3.772775017501157,0.0691161406332205,0.4401745818936042,26.178238528835823,0.23749999999999996,1,anode_hold
136.0,-5.0,3.705229531958312,3.773411835370944,0.0686350742016224,0.452770788991419,26.187007442428808,0.23777777777777773,1,anode_hold
137.0,-5.0,3.704966945689905,3.7733176587147934,0.0686430835940037,0.292370569114464,26.19577635602179,0.23805555555555552,1,anode_hold
138.0,-5.0,3.705504974869205,3.7730678245484137,0.0677980773244748,0.2352276452657342,26.204539383310536,0.23833333333333329,1,anode_hold
139.0,-5.0,3.7054415442938273,3.773937780457508,0.0680619265735896,-0.4343095900911642,26.213287093887416,0.23861111111111105,1,anode_hold
140.0,-5.0,3.705847242262165,3.773675775241108,0.0676724704498566,-0.156062529085954,26.222034804464293,0.23888888888888885,1,anode_hold
141.0,-5.0,3.706512809742988,3.7739845787260338,0.0671771548619084,-0.2946141211372932,26.230773977252618,0.23916666666666664,1,anode_hold
142.0,-5.0,3.706689075600555,3.7743530370985865,0.0672579404207961,-0.4060210772354189,26.239499579453387,0.2394444444444444,1,anode_hold
143.0,-5.0,3.707262269296452,3.774495523891579,0.0673490065193081,0.1157519241812288,26.24822518165416,0.23972222222222217,1,anode_hold
144.0,-5.0,3.707034075935927,3.7745058462946783,0.0666151297000236,-0.8566406587275921,26.2569382135623,0.23999999999999996,1,anode_hold
145.0,-5.0,3.708041794672501,3.7740691717079233,0.0667915405232109,0.7641634877884051,26.26563840796159,0.24027777777777773,1,anode_hold
146.0,-5.0,3.707913919083865,3.7749864444558527,0.0662181145047194,-0.8544108672681183,26.27433860236088,0.24055555555555552,1,anode_hold
147.0,-5.0,3.7090411729965034,3.774783307732069,0.0665217451423945,0.7796104068287235,26.283036935899997,0.2408333333333333,1,anode_hold
148.0,-5.0,3.70878013077488,3.774682057599028,0.0657355324834955,-0.1663943406522428,26.291709822789542,0.24111111111111105,1,anode_hold
149.0,-5.0,3.7095380754284735,3.77459020227902,0.0662835677176962,1.2314408671509902,26.30038270967909,0.24138888888888885,1,anode_hold
150.0,-5.0,3.7091326258904576,3.7757991973375327,0.0660723624341065,-0.5942090129686939,26.309055596568648,0.24166666666666664,1,anode_hold
151.0,-5.0,3.710035301422977,3.775591977267241,0.0659147119997635,0.3580361554997857,26.317710655266424,0.2419444444444444,1,anode_hold
152.0,-5.0,3.7100031206131874,3.775731379441817,0.06599332203564,0.2650632070104741,26.326355752813505,0.24222222222222217,1,anode_hold
153.0,-5.0,3.7104903630508943,3.7760299799450814,0.0652829546456385,-0.2566622485487002,26.33499010240496,0.24249999999999997,1,anode_hold
154.0,-5.0,3.7110117606958952,3.77597192759482,0.0650474636435092,0.0872967445841865,26.343621617677435,0.24277777777777773,1,anode_hold
155.0,-5.0,3.711280034397997,3.7757000913381393,0.0649717868112535,0.5517298711108509,26.35224055798536,0.24305555555555552,1,anode_hold
156.0,-5.0,3.711825217472823,3.776498858041758,0.0644279584766169,-0.2456820923186775,26.360857493165614,0.2433333333333333,1,anode_hold
157.0,-5.0,3.712339341460412,3.776744854573652,0.0637766549080612,-0.6288582051792169,26.36946224214606,0.24361111111111106,1,anode_hold
158.0,-5.0,3.7126781414210352,3.776748082829497,0.0637604094968656,-0.3095319115962169,26.37806311485166,0.24388888888888885,1,anode_hold
159.0,-5.0,3.712817511554836,3.777203391219364,0.0635477184370839,-0.8381612274441785,26.38665175600589,0.24416666666666664,1,anode_hold
160.0,-5.0,3.712796176067104,3.77746232122268,0.0637599451470091,-0.906200008566227,26.39524039716011,0.2444444444444444,1,anode_hold
161.0,-5.0,3.713313867295037,3.7767957992170857,0.0633057629733233,-0.1761689487254081,26.40380719365466,0.24472222222222217,1,anode_hold
162.0,-5.0,3.71384590254756,3.777048841000377,0.0631760175755678,-0.0269208772496476,26.412372671752475,0.24499999999999997,1,anode_hold
163.0,-5.0,3.7136100370698433,3.777594682928063,0.0632677472586727,-0.7168985995464894,26.420927102904844,0.24527777777777776,1,anode_hold
164.0,-5.0,3.714810093788933,3.777526195815224,0.0629618340595151,0.2457320332247548,26.42947546770982,0.24555555555555555,1,anode_hold
165.0,-5.0,3.71485064988904,3.7776812806777578,0.0633136047807534,0.4829739920353404,26.438013460333643,0.24583333333333332,1,anode_hold
166.0,-5.0,3.715185567687791,3.778042856399692,0.0625019440709595,-0.3553446409414462,26.44653201615594,0.2461111111111111,1,anode_hold
167.0,-5.0,3.7158838984712,3.778128445831924,0.062038925423659,-0.2056219370651923,26.455050571978237,0.24638888888888888,1,anode_hold
168.0,-5.0,3.7161381808905176,3.777917059962581,0.0625094429135524,0.7305638414889515,26.46356912780053,0.24666666666666665,1,anode_hold
169.0,-5.0,3.7163456527085166,3.7782314729215822,0.0618056776042112,-0.0801426088545831,26.472083950825667,0.2469444444444444,1,anode_hold
170.0,-5.0,3.7163320798567456,3.778124463850212,0.0617002418170674,-0.0921421763986352,26.480584927353515,0.24722222222222223,1,anode_hold
171.0,-5.0,3.717078733920097,3.77842415967781,0.0618124059674626,0.4669802097496678,26.48908590388136,0.2475,1,anode_hold
172.0,-5.0,3.7174497748862394,3.7782932209323774,0.0613515847549584,0.5081387088186062,26.497569582974908,0.24777777777777776,1,anode_hold
173.0,-5.0,3.717440824451825,3.7781813557732193,0.06129177657957,0.5512452581761806,26.506053212366812,0.24805555555555556,1,anode_hold
174.0,-5.0,3.7183809394006775,3.778766346630147,0.0606778435929345,0.2924363634653204,26.514523192728223,0.24833333333333332,1,anode_hold
175.0,-5.0,3.71858237916989,3.778881954797306,0.0605580796303031,0.2585040028879604,26.522989366536606,0.24861111111111112,1,anode_hold
176.0,-5.0,3.7181978964092,3.779471456031654,0.0606248844403072,-0.6486751821470627,26.53144398638962,0.24888888888888888,1,anode_hold
177.0,-5.0,3.719181619016074,3.779818498041025,0.0600584723015781,-0.5784067233722823,26.53988977291064,0.24916666666666665,1,anode_hold
178.0,-5.0,3.719121875245,3.779496298970895,0.0598880134750976,-0.48641025079732,26.548335559431663,0.24944444444444444,1,anode_hold
179.0,-5.0,3.72018840421884,3.7797717838868112,0.0597907457057766,0.2073660378054675,26.55675523988989,0.24972222222222223,1,anode_hold
180.0,-5.0,3.72043442911513,3.779580332355242,0.0600792124102638,0.9333091701519968,26.56517123837271,0.25,1,anode_hold
181.0,-5.0,3.7202028431124337,3.779633820939413,0.0598435976204255,0.4126197934457565,26.573584448752857,0.25027777777777777,1,anode_hold
182.0,-5.0,3.720596009766621,3.779965636770575,0.059282202859582,-0.087424144372239,26.58198546265677,0.25055555555555553,1,anode_hold
183.0,-5.0,3.721219578801,3.78010460976328,0.05904572146318,0.1606905008997294,26.590386476560685,0.25083333333333335,1,anode_hold
184.0,-5.0,3.721442171373168,3.780417940393638,0.0586297951863273,-0.3459738341433649,26.59877331906095,0.2511111111111111,1,anode_hold
185.0,-5.0,3.722295318583326,3.7805017124259424,0.059052922212514,0.8465283698972925,26.6071558026436,0.2513888888888889,1,anode_hold
186.0,-5.0,3.722381656741783,3.781103811819104,0.0585968197801043,-0.1253352972163668,26.615525451112244,0.25166666666666665,1,anode_hold
187.0,-5.0,3.722394928639378,3.7806792581480058,0.0585754269040034,0.2910973953760276,26.62388787619033,0.2519444444444444,1,anode_hold
188.0,-5.0,3.7229729302899233,3.780386917554732,0.057687085845031,0.2730985802221752,26.632240704744078,0.25222222222222224,1,anode_hold
189.0,-5.0,3.722509858729087,3.781056375958837,0.0581710417139306,-0.375475515818735,26.64058449577312,0.2525,1,anode_hold
190.0,-5.0,3.723531882743529,3.7809600602028937,0.0577944528169906,0.3662753576261224,26.648914156293912,0.25277777777777777,1,anode_hold
191.0,-5.0,3.724017522460272,3.781357069436174,0.0577955686693503,0.4560216934477168,26.65722172592516,0.25305555555555553,1,anode_hold
192.0,-5.0,3.724022591594514,3.781771041432908,0.0576995519203994,-0.0488979179942283,26.665529295556407,0.25333333333333335,1,anode_hold
193.0,-5.0,3.724181890095711,3.781378475270379,0.0572109300817401,0.0143449070719725,26.673836865187653,0.2536111111111111,1,anode_hold
194.0,-5.0,3.724882227908174,3.7816860825962655,0.0569180933825525,0.1142386944610329,26.68213915864707,0.2538888888888889,1,anode_hold
195.0,-5.0,3.7256105204194863,3.7820011043739066,0.0570632943769051,0.6727104224850677,26.69040913424129,0.25416666666666665,1,anode_hold
196.0,-5.0,3.7253948548104967,3.7816993483104233,0.0563194736185546,0.0149801186282161,26.698679109835503,0.2544444444444445,1,anode_hold
197.0,-5.0,3.7253076489603303,3.78218503208626,0.0569389417653702,0.0615586394410172,26.70694908542972,0.25472222222222224,1,anode_hold
198.0,-5.0,3.7263880518246952,3.782421021433284,0.0564406500274093,0.4076804188208882,26.715219061023937,0.255,1,anode_hold
199.0,-5.0,3.725690243813659,3.782637384719478,0.0558396302259243,-1.1075106798941192,26.72345841611321,0.25527777777777777,1,anode_hold
200.0,-5.0,3.7267029204994295,3.782858812499223,0.056400176785858,0.2442847860644192,26.731694008937215,0.25555555555555554,1,anode_hold
201.0,-5.0,3.726675523633136,3.782832107626256,0.0561409755773781,-0.0156084157412195,26.739929601761222,0.25583333333333336,1,anode_hold
