t_s,I_A,voltage_V,V_pos_V,V_neg_V,sum_residual_mV,T_degC,soc,seg_id,seg_type
29.0,-2.5,3.5857952618031668,3.728998705686532,0.1433320597286303,0.1286158452655783,25.06870248370989,0.20402777777777778,1,anode_hold
30.0,-2.5,3.586795899358336,3.729192252758896,0.1432465124145346,0.8501590139751158,25.07118512476049,0.20416666666666666,1,anode_hold
31.0,-2.5,3.586256597026473,3.7298156893747696,0.1429277158357679,-0.6313765125289805,25.07367600767792,0.20430555555555555,1,anode_hold
32.0,-2.5,3.586905294931915,3.729672496407839,0.1433745186761228,0.6073172001990201,25.07617967065852,0.20444444444444446,1,anode_hold
33.0,-2.5,3.5880597810950743,3.730136841669116,0.1425891405658801,0.5120799918385543,25.07868333363912,0.20458333333333334,1,anode_hold
34.0,-2.5,3.58806933369046,3.729841282856447,0.1416841644995595,-0.0877846664271153,25.08118699661972,0.20472222222222222,1,anode_hold
35.0,-2.5,3.5884958644985567,3.730660277233592,0.1421336584053809,-0.0307543296549361,25.083700925239167,0.2048611111111111,1,anode_hold
36.0,-2.5,3.588559962164962,3.7305409944034142,0.1412081448255875,-0.7728874128649643,25.08622155129852,0.205,1,anode_hold
37.0,-2.5,3.588636960114836,3.730920347215069,0.1418124559428593,-0.4709311573733998,25.08874217735788,0.2051388888888889,1,anode_hold
38.0,-2.5,3.5895988406789847,3.730954047419931,0.1416485613134367,0.2933545724901343,25.091262803417237,0.20527777777777778,1,anode_hold
39.0,-2.5,3.589985398376372,3.730408644297044,0.1404549380693662,0.0316921486942511,25.093794679828967,0.20541666666666666,1,anode_hold
40.0,-2.5,3.5899856667371357,3.7302669544238607,0.1406507915375276,0.3695038508020332,25.096329054493115,0.20555555555555555,1,anode_hold
41.0,-2.5,3.590550082558257,3.731519062307492,0.1402499983640587,-0.7189813851757876,25.09886342915726,0.20569444444444446,1,anode_hold
42.0,-2.5,3.5911242194394912,3.731210953416133,0.1400588934814294,-0.0278404952123167,25.10140232864953,0.20583333333333334,1,anode_hold
43.0,-2.5,3.5912382344457905,3.731384685958644,0.1397438833741653,-0.4025681386874424,25.10394773695016,0.20597222222222222,1,anode_hold
44.0,-2.5,3.5918680063316524,3.73140572086308,0.1399292170623259,0.3915025308987019,25.106493145250784,0.2061111111111111,1,anode_hold
45.0,-2.5,3.5923018995449314,3.731640572444409,0.1396092733792175,0.2706004797401462,25.10903857092065,0.20625,1,anode_hold
46.0,-2.5,3.5926280984137824,3.732041184351585,0.1391022317062308,-0.3108542315719553,25.11159313285522,0.2063888888888889,1,anode_hold
47.0,-2.5,3.592809702951147,3.732359912469813,0.138396326229066,-1.1538832895992002,25.114147694789786,0.20652777777777778,1,anode_hold
48.0,-2.5,3.593483882776152,3.732148465698851,0.1388827522937072,0.2181693710081589,25.11670225672436,0.20666666666666667,1,anode_hold
49.0,-2.5,3.593895963060634,3.7317176138779873,0.1385155499036367,0.6938990862837002,25.119261240507484,0.20680555555555555,1,anode_hold
50.0,-2.5,3.5940331363508613,3.732688735721725,0.1391811408259627,0.5255414550995319,25.121823250380004,0.20694444444444446,1,anode_hold
51.0,-2.5,3.593999681676416,3.7327344817849735,0.1383588195118705,-0.3759805966869756,25.124385260252527,0.20708333333333334,1,anode_hold
52.0,-2.5,3.594766144330324,3.7325941599544223,0.1383718347143104,0.5438190902116169,25.126948358284523,0.20722222222222222,1,anode_hold
53.0,-2.5,3.5946679851593366,3.732518146907004,0.1378548240341221,0.004662286455126,25.129516234101335,0.2073611111111111,1,anode_hold
54.0,-2.5,3.595353933870052,3.732633649040196,0.1372293239298856,-0.0503912402587403,25.132084109918157,0.2075,1,anode_hold
55.0,-2.5,3.595040417979192,3.7335409127848314,0.1377356817867094,-0.7648130189292779,25.13465198573497,0.2076388888888889,1,anode_hold
56.0,-2.5,3.595880960623341,3.733103362039764,0.1371390790259612,-0.0833223904614932,25.137223318662866,0.20777777777777778,1,anode_hold
57.0,-2.5,3.595837503125467,3.7337728521066857,0.1379160242822326,-0.0193246989859119,25.13979564202256,0.20791666666666667,1,anode_hold
58.0,-2.5,3.5957057991942007,3.7334584655276175,0.1375779097422699,-0.174756591147851,25.142367965382256,0.20805555555555555,1,anode_hold
59.0,-2.5,3.596211765308419,3.7339175751697375,0.1378764698191325,0.1706599578130685,25.144941452298387,0.20819444444444446,1,anode_hold
60.0,-2.5,3.5965282085455827,3.73349253248759,0.1371187143412962,0.154390399289106,25.14751692797403,0.20833333333333334,1,anode_hold
61.0,-2.5,3.596799857975643,3.733507851025669,0.1371086470120984,0.4006539620724503,25.150092403649676,0.20847222222222223,1,anode_hold
62.0,-2.5,3.596629406848353,3.733944282898008,0.137609901556079,0.2950255064244622,25.15266787932532,0.2086111111111111,1,anode_hold
63.0,-2.5,3.5967645358083,3.733593419393554,0.1371658340340729,0.3369504488190955,25.155245724462773,0.20875,1,anode_hold
64.0,-2.5,3.59732795068364,3.733822790886783,0.1370017333171707,0.5068931140272959,25.157823665977197,0.2088888888888889,1,anode_hold
65.0,-2.5,3.597299378040058,3.734477030154088,0.1369564024233352,-0.2212496906945915,25.16040160749161,0.20902777777777778,1,anode_hold
66.0,-2.5,3.597681382209977,3.734917206880049,0.1366842279464111,-0.5515967236604524,25.162979549006035,0.20916666666666667,1,anode_hold
67.0,-2.5,3.598009913984537,3.7346116908534057,0.1364864302722668,-0.1153465966017286,25.16555749052046,0.20930555555555555,1,anode_hold
68.0,-2.5,3.5974587495192245,3.734171296755837,0.1366912034534305,-0.0213437831821927,25.16813543203488,0.20944444444444446,1,anode_hold
69.0,-2.5,3.598197073466485,3.734468926814357,0.1364812117885502,0.2093584406783755,25.170713405653235,0.20958333333333334,1,anode_hold
70.0,-2.5,3.598632103694598,3.73493523731564,0.1362604439015556,-0.0426897194865105,25.173291569306105,0.20972222222222223,1,anode_hold
71.0,-2.5,3.5983194041238336,3.7349435306940455,0.1363748329360538,-0.2492936341580431,25.175869732958976,0.2098611111111111,1,anode_hold
72.0,-2.5,3.598309370374981,3.735811908516316,0.1363558257783119,-1.1467123630231058,25.178447896611846,0.21,1,anode_hold
73.0,-2.5,3.598922240470914,3.7357636090449273,0.1360606606363272,-0.7807079376864756,25.18102606026472,0.2101388888888889,1,anode_hold
74.0,-2.5,3.598916553850429,3.735209827524578,0.1364218697325423,0.1285960583934375,25.183604223917587,0.21027777777777779,1,anode_hold
75.0,-2.5,3.599247547014765,3.736033378602924,0.1366511510708495,-0.134680517308805,25.186181454449347,0.21041666666666667,1,anode_hold
76.0,-2.5,3.599006548058967,3.735215746432939,0.1360989543690212,-0.1102440049511876,25.18875754833416,0.21055555555555555,1,anode_hold
77.0,-2.5,3.598796897968316,3.735316403985942,0.1364331600710682,-0.0863459465580973,25.19133364221897,0.21069444444444446,1,anode_hold
78.0,-2.5,3.599339770899469,3.736133587049932,0.1361722046439375,-0.621611506525177,25.193909736103787,0.21083333333333334,1,anode_hold
79.0,-2.5,3.599370356361429,3.73548699451734,0.1360494548702299,-0.0671832856813381,25.1964858299886,0.21097222222222223,1,anode_hold
80.0,-2.5,3.599866082686217,3.735732330464435,0.1362841585893077,0.417910811088884,25.199060756717348,0.2111111111111111,1,anode_hold
81.0,-2.5,3.599816934058368,3.7364803009018286,0.1357478129936523,-0.9155538498082372,25.201633276004724,0.21125,1,anode_hold
82.0,-2.5,3.599394948098378,3.735969646508139,0.1363080659284767,-0.2666324812841125,25.204205795292104,0.2113888888888889,1,anode_hold
83.0,-2.5,3.59965101260833,3.736601993957474,0.1360150494286845,-0.9359319204591544,25.206778314579484,0.2115277777777778,1,anode_hold
84.0,-2.5,3.6004000569075902,3.736502044046934,0.1359907271772562,-0.1112599620873844,25.20935083386686,0.21166666666666667,1,anode_hold
85.0,-2.5,3.6004636675250743,3.736256692201752,0.136124446630359,0.3314219536818541,25.211922371985253,0.21180555555555555,1,anode_hold
86.0,-2.5,3.600190348816679,3.736672058482203,0.1365826799409958,0.1009702754717345,25.214490038668472,0.21194444444444446,1,anode_hold
87.0,-2.5,3.6005047909940844,3.736911820883489,0.1359922231662712,-0.4148067231333208,25.21705770535169,0.21208333333333335,1,anode_hold
88.0,-2.5,3.60076146150579,3.736914849048095,0.1361895807524789,0.0361932101737849,25.219625372034912,0.21222222222222223,1,anode_hold
89.0,-2.5,3.600890994547014,3.736504150440934,0.1358201224060487,0.2069665121284813,25.22219303871813,0.2123611111111111,1,anode_hold
90.0,-2.5,3.601135867978572,3.73713667883994,0.1356396663017824,-0.361144559585913,25.224760243293563,0.2125,1,anode_hold
91.0,-2.5,3.601070547975227,3.736234433289528,0.1358606330397171,0.6967477254162802,25.22732197598148,0.2126388888888889,1,anode_hold
92.0,-2.5,3.601085760752693,3.7369366465777967,0.1361289139285821,0.2780281034784337,25.22988370866939,0.2127777777777778,1,anode_hold
93.0,-2.5,3.6011571618022704,3.7371343894633258,0.1359917543843847,0.0145267233295776,25.232445441357303,0.21291666666666667,1,anode_hold
94.0,-2.5,3.60167214602919,3.737494707978677,0.1357787271300213,-0.0438348194662374,25.23500717404521,0.21305555555555555,1,anode_hold
95.0,-2.5,3.600800773873829,3.7377155446740096,0.1362368463401938,-0.6779244599863787,25.237568906733127,0.21319444444444446,1,anode_hold
96.0,-2.5,3.601551624993092,3.736979735369828,0.1357942532259912,0.366142849255624,25.240124083775783,0.21333333333333335,1,anode_hold
97.0,-2.5,3.6017201466949147,3.737305293777542,0.136233811432409,0.6486643497818356,25.242678941511095,0.21347222222222223,1,anode_hold
98.0,-2.5,3.601399667048558,3.737522405109825,0.1355034736672243,-0.6192643940425846,25.24523379924641,0.2136111111111111,1,anode_hold
99.0,-2.5,3.6020441408938604,3.737503751857808,0.1356895088175823,0.2298978536354745,25.24778865698172,0.21375,1,anode_hold
100.0,-2.5,3.601865937579286,3.737847450442816,0.1355762563308351,-0.4052565326952972,25.250343514717034,0.2138888888888889,1,anode_hold
101.0,-2.5,3.602432132608969,3.738014629951509,0.1356408644039853,0.0583670614462406,25.25289194846341,0.2140277777777778,1,anode_hold
102.0,-2.5,3.6022467799327265,3.738110881081595,0.1357337484668202,-0.130352682048418,25.255439059315652,0.21416666666666667,1,anode_hold
103.0,-2.5,3.602596261918036,3.7378853421411393,0.1356980429863295,0.4089627632262171,25.257986170167896,0.21430555555555555,1,anode_hold
104.0,-2.5,3.602872227415212,3.7390397826197312,0.1353308630383076,-0.8366921662115168,25.260533281020138,0.21444444444444447,1,anode_hold
105.0,-2.5,3.6027325115963373,3.737807528085914,0.135120776552457,0.0457600628798182,25.26308039187238,0.21458333333333335,1,anode_hold
106.0,-2.5,3.602460282089812,3.7381802748926094,0.1353148179336194,-0.4051748691793477,25.26562147941543,0.21472222222222223,1,anode_hold
107.0,-2.5,3.602371685546257,3.738795599836729,0.1353257127382529,-1.0982015522196242,25.26816004554414,0.2148611111111111,1,anode_hold
108.0,-2.5,3.6034549790739536,3.738656389716818,0.1354302278397377,0.2288171968731767,25.270698611672845,0.215,1,anode_hold
109.0,-2.5,3.602998558883672,3.738730666791837,0.1355131871633754,-0.2189207447895746,25.273237177801555,0.2151388888888889,1,anode_hold
110.0,-2.5,3.602928359760268,3.7389571074175065,0.1353297086303378,-0.6990390269003832,25.27577574393026,0.21527777777777773,1,anode_hold
111.0,-2.5,3.603277964153933,3.738599786339736,0.1356707665254368,0.3489443396338387,25.27830893314941,0.21541666666666662,1,anode_hold
112.0,-2.5,3.6032746918317975,3.738769065000211,0.135262906279745,-0.2314668886684856,25.280838238260262,0.21555555555555556,1,anode_hold
113.0,-2.5,3.603685186113633,3.7391590734487714,0.1349001139501356,-0.5737733850028626,25.283367543371117,0.21569444444444447,1,anode_hold
114.0,-2.5,3.603537150092527,3.73938833602278,0.1357468972936986,-0.1042886365540951,25.285896848481965,0.21583333333333335,1,anode_hold
115.0,-2.5,3.6036285247163087,3.7385907615873504,0.1356137939718175,0.6515571007756904,25.288426153592816,0.21597222222222223,1,anode_hold
116.0,-2.5,3.6035088159465065,3.738900511671981,0.1352183189024922,-0.1733768229823518,25.29095094203128,0.21611111111111111,1,anode_hold
117.0,-2.5,3.603964473130836,3.739138771473404,0.1355699474918628,0.3956491492944636,25.29347034815657,0.21625,1,anode_hold
118.0,-2.5,3.6036138555228994,3.7394883871187967,0.1344304693887696,-1.444062207127672,25.29598975428188,0.2163888888888889,1,anode_hold
119.0,-2.5,3.6042241952099294,3.738919515425057,0.1351122043883157,0.4168841731884143,25.29850916040718,0.2165277777777778,1,anode_hold
120.0,-2.5,3.604582022470292,3.739655337585348,0.134680613420246,-0.3927016948099826,25.30102856653248,0.21666666666666667,1,anode_hold
121.0,-2.5,3.603769672269739,3.73924140701502,0.1352113529633895,-0.2603817818913612,25.303544521712237,0.21680555555555556,1,anode_hold
122.0,-2.5,3.603593116923525,3.739751807501397,0.1350935045358494,-1.0651860420223258,25.30605353206482,0.21694444444444447,1,anode_hold
123.0,-2.5,3.604623956931239,3.739678530434873,0.1351041104208534,0.0495369172197612,25.3085625424174,0.21708333333333335,1,anode_hold
124.0,-2.5,3.605309170261099,3.7401260021725697,0.1350803050521672,0.2634731406967461,25.311071552769988,0.21722222222222223,1,anode_hold
125.0,-2.5,3.6043504310735535,3.739443538899801,0.1349158994640179,-0.1772083622291198,25.31358056312257,0.21736111111111112,1,anode_hold
126.0,-2.5,3.6043836468205095,3.7400031115190666,0.1349718110993777,-0.6476535991795096,25.316087462067905,0.21750000000000003,1,anode_hold
127.0,-2.5,3.605052239050566,3.739819237194399,0.1347120707772806,-0.0549273665519933,25.31858630367502,0.2176388888888889,1,anode_hold
128.0,-2.5,3.604740024715696,3.739769958447895,0.1349880470182204,-0.0418867139786449,25.32108514528213,0.2177777777777778,1,anode_hold
129.0,-2.5,3.604957126369815,3.7403434450689086,0.1349259437708875,-0.4603749282061642,25.323583986889243,0.21791666666666668,1,anode_hold
130.0,-2.5,3.6051211915972727,3.7398406283379866,0.1345241742178057,-0.195262522908024,25.32608282849636,0.21805555555555556,1,anode_hold
131.0,-2.5,3.605506652482628,3.7404307374412737,0.1353641614421,0.4400764834544546,25.32857584826997,0.21819444444444447,1,anode_hold
132.0,-2.5,3.6053500972407786,3.73997050630263,0.1343959410518723,-0.2244680099789953,25.33106491758852,0.21833333333333335,1,anode_hold
133.0,-2.5,3.605679688893676,3.74000016596008,0.1345658394604492,0.2453623940454896,25.33355398690706,0.21847222222222223,1,anode_hold
134.0,-2.5,3.60566800015644,3.740641616594577,0.1342890575931652,-0.6845588449726492,25.33604305622561,0.21861111111111112,1,anode_hold
135.0,-2.5,3.605592194895468,3.7411571303486,0.1339522690315371,-1.6126664215940778,25.338532125544152,0.21875,1,anode_hold
136.0,-2.5,3.605875338231228,3.74072243158611,0.1345001127991928,-0.346980555689047,25.341011477825116,0.2188888888888889,1,anode_hold
137.0,-2.5,3.605811873376493,3.740369941437212,0.134885319444477,0.3272513837586643,25.34349067071571,0.2190277777777778,1,anode_hold
138.0,-2.5,3.606224654939296,3.74083041758005,0.1348288538568872,0.2230912161329534,25.345969863606303,0.21916666666666668,1,anode_hold
139.0,-2.5,3.6060112477427575,3.7407117258494074,0.1343213648777078,-0.3791132289410193,25.3484490564969,0.21930555555555556,1,anode_hold
140.0,-2.5,3.6061446800088026,3.74067593600482,0.1347562813835624,0.2250253875453189,25.35092453553079,0.21944444444444444,1,anode_hold
141.0,-2.5,3.6070311328243503,3.741014967262631,0.1344393592628271,0.4555248245465826,25.353393744233312,0.21958333333333332,1,anode_hold
142.0,-2.5,3.606699584973836,3.741186193372634,0.1342005811489596,-0.2860272498392824,25.35586295293584,0.2197222222222222,1,anode_hold
143.0,-2.5,3.606820865592453,3.7413431913101793,0.1338025646182116,-0.7197610995146597,25.35833216163836,0.21986111111111112,1,anode_hold
144.0,-2.5,3.6071119930862383,3.7408619145892223,0.1345766793054136,0.8267578024296895,25.360801370340884,0.22,1,anode_hold
145.0,-2.5,3.6069507773711895,3.741737096088769,0.1346364639633361,-0.1498547542433392,25.36326287379416,0.22013888888888888,1,anode_hold
146.0,-2.5,3.607126031257069,3.7412279394680463,0.1342948749474725,0.1929667364954923,25.365721945159663,0.22027777777777777,1,anode_hold
147.0,-2.5,3.607439693883272,3.74090609479004,0.1339153959591995,0.4489950524311226,25.36818101652517,0.22041666666666668,1,anode_hold
148.0,-2.5,3.607514431410704,3.7412075590299176,0.1341923117843342,0.4991841651205142,25.370640087890678,0.22055555555555556,1,anode_hold
149.0,-2.5,3.607199124831391,3.741572273031183,0.1340635413690308,-0.3096068307608668,25.37309603620826,0.22069444444444444,1,anode_hold
150.0,-2.5,3.607912110949316,3.7413491357426665,0.1338387240432597,0.4016992499096261,25.37553403415181,0.22083333333333333,1,anode_hold
151.0,-2.5,3.607600172008173,3.741739293182907,0.1338480052217837,-0.2911159529501717,25.37797203209536,0.22097222222222224,1,anode_hold
152.0,-2.5,3.60757567312691,3.741477377880568,0.133692409835402,-0.2092949182563863,25.380410030038902,0.22111111111111112,1,anode_hold
153.0,-2.5,3.607737548611849,3.7421311255689056,0.1340620832519397,-0.3314937051168698,25.382848027982455,0.22125,1,anode_hold
154.0,-2.5,3.608005721850387,3.7419456494740175,0.133502364998004,-0.437562625626775,25.385286025926007,0.22138888888888889,1,anode_hold
155.0,-2.5,3.608726269850925,3.741886110633236,0.1331195064347612,-0.0403343475494644,25.38772402386956,0.22152777777777777,1,anode_hold
156.0,-2.5,3.608000738746866,3.742332214011182,0.1338281852613888,-0.5032900029271481,25.39016128611531,0.22166666666666668,1,anode_hold
157.0,-2.5,3.608518923825219,3.7418239948495113,0.1336708148764492,0.3657438521571521,25.39258575052878,0.22180555555555556,1,anode_hold
158.0,-2.5,3.6079470552891495,3.742131999300581,0.1338526262378253,-0.3323177736063165,25.39501021494225,0.22194444444444444,1,anode_hold
159.0,-2.5,3.60870543405575,3.7424285578139114,0.1334040797051068,-0.3190440530533855,25.39743467935572,0.22208333333333333,1,anode_hold
160.0,-2.5,3.609093275600053,3.742436029698865,0.1335759705531047,0.2332164542928616,25.399859143769188,0.2222222222222222,1,anode_hold
161.0,-2.5,3.6088699082173097,3.742412476008037,0.1338034728132816,0.2609050225541587,25.40228360818266,0.22236111111111112,1,anode_hold
162.0,-2.5,3.6088703396844646,3.7427310752088254,0.1332620771226584,-0.598658401703478,25.404707329930915,0.2225,1,anode_hold
163.0,-2.5,3.609252582051466,3.742382336176292,0.1330373233216877,-0.0924308031384768,25.40712526711274,0.2226388888888889,1,anode_hold
164.0,-2.5,3.6095171568282103,3.742606376689628,0.1331065843343434,0.0173644729262179,25.409543204294565,0.22277777777777777,1,anode_hold
165.0,-2.5,3.609631302377454,3.742420475785373,0.1336025469557583,0.8133735478397242,25.411959880574035,0.22291666666666668,1,anode_hold
166.0,-2.5,3.610153617782837,3.742737182606978,0.1329486562071789,0.3650913830375302,25.41437136370747,0.22305555555555556,1,anode_hold
167.0,-2.5,3.609754296388868,3.7424789597755033,0.133140431323746,0.4157679371106226,25.416782846840903,0.22319444444444445,1,anode_hold
168.0,-2.5,3.609644398516296,3.74254975854644,0.1330610926856512,0.1557326555063909,25.419192742153527,0.22333333333333333,1,anode_hold
169.0,-2.5,3.6099172655769847,3.742971317216656,0.1332028935451127,0.1488419054411771,25.42159849210324,0.22347222222222224,1,anode_hold
170.0,-2.5,3.6100662475580543,3.7427400020670336,0.1329862764182978,0.3125219093185194,25.424004242052952,0.22361111111111112,1,anode_hold
171.0,-2.5,3.610254340632123,3.743350752566729,0.1331059984247968,0.0095864901901165,25.42640608236564,0.22375,1,anode_hold
172.0,-2.5,3.6103468550892006,3.74348704484118,0.1325735031984645,-0.5666865535145504,25.428805821009583,0.2238888888888889,1,anode_hold
173.0,-2.5,3.610542188640705,3.7434429699183935,0.133299407781277,0.3986265035873515,25.43120529889596,0.22402777777777777,1,anode_hold
174.0,-2.5,3.6101225270536537,3.7435687194872775,0.1339068771941222,0.460684760498431,25.433594085300093,0.22416666666666668,1,anode_hold
175.0,-2.5,3.6110064539714535,3.7435704404749504,0.1327374264649684,0.1734399614714554,25.435982871704223,0.22430555555555556,1,anode_hold
176.0,-2.5,3.610718926716768,3.743034533109282,0.132548895247627,0.2332888551124234,25.438371658108355,0.22444444444444445,1,anode_hold
177.0,-2.5,3.6106731841013127,3.7432300638384897,0.1321059397866969,-0.450939950479956,25.440760444512488,0.22458333333333333,1,anode_hold
178.0,-2.5,3.6113502402709416,3.743735025807382,0.1328141161289313,0.4293305924907287,25.44314923091662,0.2247222222222222,1,anode_hold
179.0,-2.5,3.611686070506056,3.743383869005556,0.1321372131416364,0.439414642136704,25.445529421422005,0.22486111111111112,1,anode_hold
180.0,-2.5,3.6115701957146618,3.7435783244921392,0.1326605025017451,0.6523737242676297,25.44790705394684,0.225,1,anode_hold
181.0,-2.5,3.611602049629937,3.7438452861680727,0.1327964573780402,0.5532208399046112,25.45028468647167,0.2251388888888889,1,anode_hold
182.0,-2.5,3.611405450310144,3.7440236937874727,0.1325911692433178,-0.0270742340116036,25.452662318996506,0.22527777777777777,1,anode_hold
183.0,-2.5,3.61267800116907,3.743529536743045,0.1326918379470465,1.840302373071534,25.45503995152133,0.22541666666666668,1,anode_hold
184.0,-2.5,3.6122099193109687,3.7440849919540833,0.1317665446351791,-0.1085280079355932,25.457411786990363,0.22555555555555556,1,anode_hold
185.0,-2.5,3.6117314027184855,3.74440776096017,0.1315825465322084,-1.0938117094765332,25.45977821791617,0.22569444444444445,1,anode_hold
186.0,-2.5,3.6119666491395335,3.744337200416363,0.1324629762736609,0.092424996831486,25.462144648841985,0.22583333333333333,1,anode_hold
187.0,-2.5,3.612353983683795,3.744748423492557,0.1320247809519079,-0.369658856853583,25.4645110797678,0.22597222222222224,1,anode_hold
188.0,-2.5,3.611988819964442,3.7442301955059487,0.1320325360336878,-0.2088395078190252,25.466877510693607,0.22611111111111112,1,anode_hold
189.0,-2.5,3.612632498331904,3.744827722398953,0.1316228748215283,-0.5723492455200763,25.469241913407203,0.22625,1,anode_hold
190.0,-2.5,3.612568966978873,3.74516720248085,0.1315559680556443,-1.042267446333511,25.47160067264517,0.2263888888888889,1,anode_hold
191.0,-2.5,3.613199348861467,3.744805943901175,0.1314598797358641,-0.1467153038436919,25.473959431883134,0.22652777777777777,1,anode_hold
192.0,-2.5,3.613244893316246,3.744963312656799,0.131195359234551,-0.5230601060017825,25.476318191121106,0.22666666666666668,1,anode_hold
193.0,-2.5,3.612267640521713,3.745041327294906,0.13189150897731,-0.8821777958827326,25.47867695035907,0.22680555555555557,1,anode_hold
194.0,-2.5,3.613218342997409,3.744155892703153,0.1319076718401269,0.9701221343823008,25.481035592974045,0.22694444444444445,1,anode_hold
195.0,-2.5,3.612847760140515,3.744672059140791,0.1316993420122537,-0.1249569880221734,25.483383969256508,0.22708333333333333,1,anode_hold
196.0,-2.5,3.613793059958918,3.745282276796871,0.1317586194706186,0.2694026326652832,25.485732345538967,0.22722222222222221,1,anode_hold
197.0,-2.5,3.613637768488654,3.744644896019993,0.1313257120172141,0.3185844858752951,25.48808072182143,0.22736111111111112,1,anode_hold
198.0,-2.5,3.613879026532344,3.745190172257133,0.1308062870651871,-0.5048586596019256,25.49042909810389,0.2275,1,anode_hold
199.0,-2.5,3.6135221356468175,3.745337430485599,0.1310782825649709,-0.737012273809512,25.49277747438635,0.2276388888888889,1,anode_hold
200.0,-2.5,3.614524305858671,3.745625925499223,0.1316287913226513,0.527171682099592,25.49511834593623,0.22777777777777777,1,anode_hold
201.0,-2.5,3.614718115709645,3.745278498921434,0.1315063320045543,0.9459487927649946,25.49745682266596,0.22791666666666666,1,anode_hold
